x;y;vx;vy;pitch;roll;yaw
1909.46;237.6;9.14;-439.9;514.0;65478.0;49030.0
1949.98;119.89;39.61;-438.21;65535.0;65351.0;49106.0
1952.0;6.68;-0.68;-440.0;65535.0;0.0;49106.0
1951.5;-118.2;-1.99;-440.0;65535.0;0.0;49106.0
1950.94;-240.64;-2.02;-440.0;65535.0;0.0;49106.0
1952.12;-353.4;15.91;-439.71;65535.0;0.0;49634.0
1922.88;-469.46;-38.22;-438.34;65535.0;243.0;49634.0
1924.89;-591.36;18.79;-439.6;65535.0;0.0;49634.0
1930.46;-714.18;20.2;-439.54;65535.0;0.0;49634.0
1936.15;-837.95;20.24;-439.53;65535.0;0.0;49634.0
1941.83;-961.23;20.24;-439.54;65535.0;0.0;49634.0
1947.46;-1083.56;20.24;-439.54;65535.0;0.0;49634.0
1952.58;-1194.76;20.24;-439.53;65535.0;0.0;49634.0
1958.12;-1315.15;20.24;-439.53;65535.0;0.0;49634.0
1963.8;-1438.44;20.24;-439.54;65535.0;0.0;49634.0
1969.43;-1561.73;18.83;-439.6;65535.0;0.0;49544.0
1973.6;-1684.11;12.55;-439.82;65535.0;0.0;49430.0
1931.39;-1797.25;-46.2;-437.57;65535.0;259.0;50632.0
1944.96;-1909.88;83.61;-431.99;65278.0;0.0;51270.0
1944.82;-2033.75;-185.81;-398.84;65278.0;65312.0;51270.0
1938.07;-2152.49;97.07;-429.16;65278.0;91.0;52012.0
1930.31;-2270.7;-173.98;-404.14;65278.0;65476.0;52788.0
1964.78;-2370.87;302.84;-319.2;65278.0;259.0;58934.0
2074.42;-2415.27;437.97;42.2;65278.0;247.0;5142.0
2101.86;-2321.27;-212.47;385.3;65278.0;270.0;15572.0
2095.25;-2208.12;26.17;439.22;65278.0;65501.0;15572.0
2102.36;-2086.37;14.22;439.77;65278.0;29.0;16224.0
2106.69;-1959.15;16.06;439.71;65535.0;0.0;16000.0
2110.09;-1838.21;8.39;439.92;65535.0;0.0;16206.0
2112.21;-1718.2;7.6;439.93;65535.0;0.0;16206.0
2114.15;-1605.93;7.59;439.93;65535.0;0.0;16206.0
2116.25;-1484.45;7.6;439.93;65535.0;0.0;16206.0
2118.4;-1359.61;7.59;439.93;65535.0;0.0;16206.0
2120.52;-1237.17;7.6;439.93;65535.0;0.0;16206.0
2122.61;-1115.7;7.59;439.93;65535.0;0.0;16206.0
2124.75;-992.31;7.6;439.93;65535.0;0.0;16206.0
2126.86;-869.86;7.59;439.94;65535.0;0.0;16206.0
2126.57;-747.66;-87.55;431.2;65535.0;259.0;16206.0
2082.84;-636.28;-33.97;438.69;65535.0;65379.0;16206.0
2082.4;-512.88;6.61;439.95;65535.0;0.0;16206.0
2084.44;-391.42;7.57;439.94;65535.0;0.0;16206.0
2086.54;-269.47;7.58;439.93;65535.0;0.0;16206.0
2089.01;-158.7;54.3;436.64;65535.0;65412.0;16206.0
2127.95;-55.28;-1.94;424.43;65535.0;65532.0;17086.0
2114.49;63.07;-88.8;430.95;65021.0;29.0;18680.0
2088.1;183.13;-95.88;429.43;65021.0;0.0;18680.0
2056.63;300.91;-135.96;418.47;64507.0;39.0;19934.0
2054.34;421.44;-66.23;434.99;64250.0;259.0;24516.0
1954.07;473.88;-428.77;-98.78;64764.0;259.0;39610.0
1875.02;397.63;-228.92;-375.76;64764.0;158.0;44556.0
1894.35;280.46;297.66;-324.03;64764.0;127.0;49676.0
1916.87;171.95;15.36;-439.73;65021.0;65474.0;49174.0
1917.95;49.03;-0.18;-440.0;65021.0;0.0;49084.0
1916.24;-75.83;-11.08;-439.86;65535.0;0.0;48866.0
1914.96;-198.74;6.69;-439.95;65535.0;0.0;49410.0
1917.98;-320.67;12.3;-439.83;65535.0;0.0;49448.0
1921.43;-442.59;12.49;-439.82;65535.0;0.0;49448.0
1924.94;-565.96;12.49;-439.82;65535.0;0.0;49448.0
1928.46;-687.39;13.6;-439.79;65535.0;0.0;49486.0
1932.0;-799.14;14.0;-439.78;65535.0;0.0;49486.0
1935.65;-922.02;12.56;-439.82;65278.0;0.0;49448.0
1939.14;-1044.9;12.03;-439.83;65278.0;0.0;49410.0
1926.82;-1164.34;-71.71;-434.12;65278.0;259.0;49410.0
1924.78;-1287.64;8.84;-439.91;65278.0;0.0;49410.0
1927.63;-1408.61;10.75;-439.87;65278.0;0.0;49410.0
1930.66;-1532.0;10.8;-439.87;65278.0;0.0;49410.0
1933.64;-1653.44;10.8;-439.87;65278.0;0.0;49410.0
1936.67;-1776.82;10.8;-439.87;65278.0;0.0;49410.0
1939.73;-1901.66;10.8;-439.87;65278.0;0.0;49410.0
1948.66;-2026.66;42.8;-437.91;65535.0;0.0;50206.0
1961.89;-2150.33;51.36;-436.99;65278.0;0.0;50402.0
1942.59;-2259.67;-151.8;-412.98;65021.0;142.0;56774.0
2018.43;-2299.25;396.41;190.96;65021.0;259.0;8168.0
2101.42;-2209.81;265.33;351.0;65021.0;0.0;9704.0
2107.73;-2094.78;-102.02;428.0;0.0;65276.0;15790.0
2105.93;-1982.25;18.81;439.6;257.0;0.0;15842.0
2108.11;-1859.85;-8.23;439.92;0.0;0.0;16520.0
2108.94;-1736.44;8.91;439.91;65535.0;0.0;16180.0
2110.03;-1612.55;0.09;440.0;65535.0;0.0;16396.0
2109.84;-1489.61;-1.62;440.0;65535.0;0.0;16434.0
2109.3;-1366.68;-2.01;439.99;65535.0;0.0;16434.0
2108.78;-1253.42;-2.02;440.0;65535.0;0.0;16434.0
2108.22;-1130.97;-2.02;439.99;65535.0;0.0;16434.0
2107.66;-1007.56;-2.02;440.0;65535.0;0.0;16434.0
2107.09;-883.65;-2.02;440.0;65535.0;0.0;16434.0
2106.47;-761.69;-3.08;439.99;65278.0;0.0;16472.0
2105.57;-650.36;-3.68;439.98;65278.0;0.0;16472.0
2104.52;-524.53;-3.69;439.98;65278.0;0.0;16472.0
2103.48;-400.63;-3.7;439.98;65278.0;0.0;16472.0
2102.53;-287.38;-3.7;439.98;65278.0;0.0;16472.0
2101.49;-163.96;-3.69;439.98;65278.0;0.0;16472.0
2100.46;-41.03;-3.7;439.98;65278.0;0.0;16472.0
2099.43;81.41;-3.7;439.98;65278.0;0.0;16472.0
2095.22;205.2;-38.63;438.3;65278.0;51.0;17590.0
2083.03;316.82;-50.27;437.12;65278.0;0.0;17514.0
2034.29;421.47;-417.72;138.24;65021.0;135.0;39290.0
1951.87;341.36;-195.86;-394.0;65535.0;79.0;44810.0
1922.17;222.52;84.52;-431.81;1799.0;259.0;48822.0
1932.95;110.99;-5.0;-439.97;1285.0;65504.0;48860.0
1931.09;-10.96;-2.73;-439.99;0.0;0.0;49278.0
1934.29;-134.33;19.08;-439.59;65278.0;0.0;49662.0
1939.81;-257.14;18.28;-439.62;65278.0;0.0;49510.0
1943.49;-380.5;10.66;-439.87;65278.0;0.0;49396.0
1946.38;-502.92;10.31;-439.88;65278.0;0.0;49396.0
1930.3;-611.95;-26.34;-439.21;65278.0;146.0;49396.0
1930.94;-735.84;9.45;-439.9;65278.0;0.0;49396.0
1933.77;-858.74;10.28;-439.88;65278.0;0.0;49396.0
1936.67;-982.6;10.29;-439.88;65278.0;0.0;49396.0
1939.51;-1104.06;10.3;-439.88;65278.0;0.0;49396.0
1915.63;-1220.89;-98.6;-428.81;65278.0;270.0;49396.0
1911.76;-1344.07;7.7;-439.93;65278.0;0.0;49396.0
1914.28;-1458.28;10.22;-439.88;65278.0;0.0;49396.0
1917.15;-1581.17;10.3;-439.88;65278.0;0.0;49396.0
1920.04;-1704.57;10.3;-439.88;65278.0;0.0;49396.0
1922.93;-1827.95;10.3;-439.88;65278.0;0.0;49396.0
1925.63;-1943.11;10.3;-439.88;65278.0;0.0;49396.0
1928.63;-2066.97;11.43;-439.85;65535.0;0.0;49420.0
1931.77;-2188.91;11.3;-439.85;65535.0;0.0;49610.0
1962.67;-2304.65;289.91;-330.99;65278.0;270.0;62708.0
2051.35;-2275.82;214.97;383.91;65535.0;270.0;12980.0
2094.47;-2159.82;120.28;423.24;0.0;89.0;14108.0
2115.97;-2037.94;50.14;437.13;0.0;39.0;15414.0
2126.42;-1916.44;19.14;439.59;65535.0;53.0;16320.0
2124.95;-1794.03;-15.03;439.74;65535.0;0.0;16772.0
2121.12;-1682.29;-13.41;439.8;65535.0;0.0;16686.0
2118.06;-1558.91;-8.48;439.92;65535.0;0.0;16572.0
2115.8;-1435.51;-7.95;439.93;65535.0;0.0;16572.0
2113.58;-1312.12;-7.94;439.93;65535.0;0.0;16572.0
2111.38;-1190.64;-7.94;439.93;65535.0;0.0;16572.0
2109.35;-1077.9;-7.94;439.93;65535.0;0.0;16572.0
2107.11;-954.0;-7.93;439.93;65535.0;0.0;16572.0
2104.9;-831.09;-7.93;439.93;65535.0;0.0;16572.0
2102.67;-707.7;-7.94;439.93;65535.0;0.0;16572.0
2100.65;-595.42;-7.93;439.93;65535.0;0.0;16572.0
2098.46;-473.96;-7.93;439.93;65535.0;0.0;16572.0
2096.09;-351.05;-9.25;439.9;65535.0;0.0;16610.0
2093.89;-228.61;-6.6;439.95;65278.0;0.0;16534.0
2092.14;-106.66;-6.25;439.96;65278.0;0.0;16534.0
2090.54;5.61;-6.25;439.96;65278.0;0.0;16534.0
2091.41;129.02;9.92;439.89;65278.0;0.0;16124.0
2094.26;250.95;6.51;439.95;65021.0;39.0;16626.0
2046.65;354.69;-390.9;201.98;65535.0;247.0;31084.0
1937.3;339.49;-259.31;-355.47;65535.0;247.0;48206.0
1927.51;227.78;32.59;-438.79;65535.0;47.0;50192.0
1939.27;101.52;40.07;-438.17;0.0;0.0;49992.0
1945.46;-22.69;9.13;-439.91;65535.0;0.0;49294.0
1947.47;-145.6;7.45;-439.94;65535.0;0.0;49332.0
1949.45;-257.87;8.56;-439.92;65535.0;0.0;49370.0
1951.93;-379.34;9.1;-439.91;65535.0;0.0;49370.0
1954.5;-503.22;9.11;-439.91;65535.0;0.0;49370.0
1957.04;-626.11;9.11;-439.91;65535.0;0.0;49370.0
1959.37;-738.37;9.11;-439.91;65535.0;0.0;49370.0
1961.97;-864.19;9.11;-439.91;65535.0;0.0;49370.0
1964.56;-989.04;9.11;-439.91;65535.0;0.0;49370.0
1967.1;-1111.96;9.11;-439.91;65535.0;0.0;49370.0
1969.46;-1225.67;9.11;-439.91;65535.0;0.0;49370.0
1971.97;-1347.14;9.11;-439.9;65535.0;0.0;49370.0
1960.29;-1467.7;-216.2;-383.22;65535.0;65288.0;49370.0
1948.47;-1591.68;3.82;-439.98;65535.0;0.0;49370.0
1932.0;-1701.89;-94.95;-429.63;65278.0;270.0;49620.0
1931.59;-1826.05;24.43;-439.32;65278.0;0.0;49826.0
1939.23;-1948.27;28.24;-439.09;65278.0;0.0;49826.0
1946.58;-2061.28;30.37;-438.95;65278.0;0.0;50046.0
1958.94;-2184.57;48.75;-437.29;65278.0;0.0;50326.0
1966.68;-2308.37;-25.69;-439.26;65021.0;41.0;60058.0
2034.0;-2310.49;299.08;322.72;65278.0;215.0;9880.0
2073.86;-2213.67;-116.55;424.28;65021.0;258.0;15354.0
2055.35;-2092.1;12.06;439.84;65535.0;65493.0;15924.0
2055.64;-1969.18;-12.77;439.82;771.0;0.0;16804.0
2066.77;-1849.26;216.08;383.29;771.0;65254.0;16804.0
2108.26;-1736.97;13.2;439.8;771.0;123.0;16766.0
2105.93;-1624.24;-15.07;439.74;771.0;0.0;16766.0
2101.56;-1502.82;-16.01;439.71;771.0;0.0;16766.0
2097.25;-1379.47;-13.87;439.78;771.0;0.0;16690.0
2093.89;-1255.6;-10.28;439.88;771.0;0.0;16614.0
2091.16;-1132.23;-9.61;439.89;771.0;0.0;16614.0
2088.76;-1022.39;-9.6;439.9;771.0;0.0;16614.0
2086.09;-899.96;-9.59;439.89;771.0;0.0;16614.0
2083.39;-776.08;-9.6;439.9;771.0;0.0;16614.0
2081.6;-652.21;-4.6;439.98;771.0;0.0;16484.0
2080.76;-528.3;-2.59;439.99;771.0;0.0;16446.0
2104.44;-418.06;35.4;438.57;514.0;163.0;16522.0
2105.05;-293.21;-6.4;439.95;257.0;0.0;16560.0
2102.99;-171.74;-10.04;439.89;257.0;0.0;16810.0
2096.96;-48.94;-24.44;439.32;257.0;0.0;16974.0
2088.97;73.23;-32.75;438.78;0.0;0.0;17180.0
2102.32;184.76;-28.75;439.06;0.0;139.0;17896.0
2078.97;304.95;-172.25;404.88;65535.0;270.0;24148.0
1981.45;315.41;-272.62;-345.36;65278.0;248.0;47078.0
1951.86;195.54;-57.42;-436.24;0.0;0.0;47924.0
1942.18;71.11;-21.63;-439.47;0.0;0.0;48688.0
1941.44;-51.31;11.34;-439.85;1028.0;0.0;49482.0
1944.73;-165.48;12.44;-439.82;1028.0;0.0;49444.0
1948.02;-287.89;10.48;-439.88;1028.0;0.0;49368.0
1947.64;-409.62;-90.36;-430.62;1028.0;65276.0;49254.0
1922.24;-529.04;-7.7;-439.93;1028.0;54.0;49292.0
1923.05;-639.9;6.74;-439.95;1028.0;0.0;49330.0
1925.11;-765.21;7.39;-439.94;1028.0;0.0;49330.0
1927.45;-889.1;9.0;-439.91;1028.0;0.0;49368.0
1929.76;-1012.02;5.32;-439.97;1028.0;0.0;49232.0
1930.47;-1133.49;0.87;-440.0;257.0;0.0;49156.0
1930.56;-1255.95;0.19;-440.0;257.0;0.0;49156.0
1930.61;-1369.68;0.17;-440.0;257.0;0.0;49156.0
1930.53;-1492.63;-1.2;-440.0;257.0;0.0;49118.0
1929.78;-1615.09;-4.05;-439.98;257.0;0.0;49042.0
1929.64;-1737.99;14.62;-439.76;63736.0;66.0;50046.0
1942.24;-1860.74;54.21;-436.65;62194.0;0.0;50468.0
1956.46;-1974.07;53.2;-436.77;62194.0;0.0;50342.0
1941.77;-2093.32;-188.93;-397.37;62194.0;123.0;50304.0
1948.18;-2215.1;94.34;-429.76;62194.0;62.0;51798.0
1975.27;-2323.06;114.67;-424.79;62194.0;41.0;52544.0
2064.62;-2346.66;328.61;292.61;62708.0;259.0;9804.0
2102.22;-2242.22;-206.41;388.57;65021.0;65444.0;19836.0
2069.5;-2134.25;-67.22;434.83;65535.0;65393.0;16992.0
2093.52;-2018.5;108.33;426.45;65278.0;258.0;16530.0
2099.18;-1896.36;-1.81;440.0;65021.0;0.0;16492.0
2098.26;-1773.42;-2.14;440.0;65021.0;0.0;16416.0
2098.03;-1649.02;0.17;440.0;65021.0;0.0;16378.0
2098.12;-1526.1;0.34;440.0;65021.0;0.0;16378.0
2098.88;-1404.13;4.69;439.97;65278.0;0.0;16264.0
2100.06;-1291.37;1.56;440.0;65278.0;34.0;16650.0
2095.98;-1166.08;-18.73;439.6;65278.0;0.0;16842.0
2090.64;-1043.25;-19.23;439.58;65278.0;0.0;16842.0
2065.0;-926.42;-264.44;351.67;65535.0;263.0;16690.0
2000.68;-826.43;-76.23;433.35;65535.0;65287.0;16614.0
1994.18;-714.88;-11.86;439.84;65535.0;0.0;16614.0
1991.37;-591.0;-8.91;439.91;65535.0;0.0;16576.0
2031.05;-480.06;284.02;336.05;65535.0;65448.0;16576.0
2104.96;-383.91;118.27;423.81;65535.0;270.0;16576.0
2090.76;-266.82;-252.09;360.62;65535.0;248.0;16538.0
2015.23;-182.79;-236.46;371.06;65535.0;65266.0;16538.0
1999.22;-60.4;38.67;438.3;65535.0;65401.0;16538.0
2070.94;39.65;301.49;320.48;65535.0;65513.0;16538.0
2096.31;157.34;-12.39;439.83;0.0;75.0;17154.0
2089.19;268.93;-35.99;438.53;65278.0;45.0;17776.0
2068.35;388.75;-158.88;410.31;64764.0;247.0;23840.0
1971.96;457.47;-427.25;105.16;64764.0;259.0;32560.0
1880.9;399.39;-31.26;-427.87;63993.0;259.0;49220.0
1935.2;301.13;130.47;-420.21;63993.0;65265.0;50148.0
1951.09;180.37;28.38;-439.08;64250.0;65498.0;49604.0
1955.42;58.52;-4.92;-439.97;64250.0;65449.0;48522.0
1949.22;-64.75;-27.73;-439.13;64250.0;0.0;48446.0
1939.02;-188.22;-46.2;-437.57;64250.0;0.0;47988.0
1928.89;-310.7;-21.19;-439.49;64764.0;27.0;48804.0
1925.49;-433.1;-2.06;-440.0;65021.0;32.0;49362.0
1927.75;-555.05;11.49;-439.85;65278.0;0.0;49438.0
1930.36;-667.79;7.99;-439.93;65535.0;0.0;49324.0
1932.31;-800.39;5.67;-439.96;65535.0;0.0;49286.0
1933.36;-912.18;0.61;-440.0;65535.0;0.0;49124.0
1933.14;-1036.58;-1.12;-440.0;65535.0;0.0;49124.0
1931.22;-1159.98;-13.2;-439.8;65278.0;0.0;48804.0
1927.15;-1284.77;-14.65;-439.75;65278.0;0.0;48804.0
1923.21;-1408.13;-11.95;-439.84;65021.0;0.0;48956.0
1922.39;-1519.92;-0.16;-440.0;65021.0;0.0;49160.0
1922.46;-1643.35;0.33;-440.0;65021.0;0.0;49160.0
1922.55;-1766.78;0.34;-440.0;65021.0;0.0;49160.0
1922.64;-1878.58;0.34;-440.0;65021.0;0.0;49160.0
1922.74;-2001.52;0.34;-440.0;65021.0;0.0;49160.0
1923.85;-2125.89;7.02;-439.94;65021.0;0.0;49350.0
1927.5;-2248.74;39.54;-438.22;65021.0;143.0;51224.0
2005.64;-2305.27;397.35;188.97;65278.0;270.0;7960.0
2085.89;-2227.53;211.07;386.07;64507.0;259.0;13302.0
2116.83;-2107.57;67.18;434.85;64764.0;42.0;15078.0
2121.5;-1983.56;-62.71;435.51;64764.0;135.0;16834.0
2085.62;-1868.3;-40.8;438.11;65021.0;65464.0;16910.0
2078.98;-1756.22;-20.32;439.53;65278.0;0.0;16796.0
2074.29;-1632.39;-14.83;439.75;65278.0;0.0;16720.0
2070.35;-1509.51;-13.1;439.81;65535.0;0.0;16682.0
2066.86;-1387.61;-12.5;439.82;65535.0;0.0;16682.0
2063.41;-1266.17;-12.49;439.82;65535.0;0.0;16682.0
2060.06;-1145.2;-11.36;439.85;65535.0;0.0;16644.0
2086.17;-1026.82;16.57;439.69;65535.0;116.0;16644.0
2085.03;-914.04;-10.06;439.88;65535.0;0.0;16644.0
2082.02;-790.68;-10.93;439.86;65535.0;0.0;16644.0
2078.94;-667.29;-10.96;439.86;65535.0;0.0;16644.0
2075.88;-544.38;-10.96;439.86;65535.0;0.0;16644.0
2072.85;-422.47;-10.96;439.86;65535.0;0.0;16644.0
2069.82;-301.01;-10.96;439.86;65535.0;0.0;16644.0
2067.12;-188.76;-9.71;439.89;65535.0;0.0;16606.0
2064.89;-66.33;0.15;440.0;65535.0;65496.0;16148.0
2067.03;55.12;9.71;439.89;65535.0;0.0;16148.0
2071.22;179.43;24.51;439.32;65278.0;0.0;15728.0
2098.96;295.27;-39.28;438.24;65278.0;259.0;19346.0
2051.64;395.68;-294.14;327.23;0.0;270.0;26866.0
1939.1;414.76;-401.11;-180.87;0.0;248.0;40496.0
1848.63;324.81;-236.39;-371.1;257.0;259.0;46336.0
1887.54;249.85;303.11;-288.35;257.0;135.0;53764.0
1969.02;157.96;345.26;-272.76;257.0;259.0;53282.0
2068.42;90.62;233.45;-372.96;514.0;65277.0;51058.0
2092.9;-29.54;34.63;-438.64;514.0;65492.0;49672.0
2069.16;-143.97;-294.97;-326.49;771.0;65265.0;47474.0
2013.93;-248.9;-77.91;-433.05;65278.0;108.0;48076.0
2004.57;-359.74;-18.15;-439.63;65278.0;0.0;48824.0
2000.49;-484.06;-12.34;-439.83;65278.0;0.0;48900.0
1972.17;-602.01;-31.57;-438.87;65278.0;115.0;49126.0
1971.22;-727.81;9.55;-439.9;65278.0;0.0;49444.0
1956.55;-835.98;-228.29;-376.14;65278.0;65276.0;49482.0
1933.59;-955.17;-9.92;-439.89;65278.0;38.0;49134.0
1933.85;-1079.52;10.35;-439.88;65278.0;0.0;49512.0
1937.78;-1201.92;15.07;-439.74;65278.0;0.0;49512.0
1940.97;-1314.16;10.67;-439.87;65278.0;0.0;49398.0
1943.89;-1438.04;10.31;-439.88;65278.0;0.0;49398.0
1946.53;-1561.92;8.84;-439.91;65278.0;0.0;49360.0
1948.72;-1685.78;7.17;-439.94;65278.0;0.0;49322.0
1947.52;-1797.58;-14.5;-439.76;65535.0;0.0;48760.0
1943.05;-1919.93;-16.48;-439.69;65535.0;0.0;48760.0
1940.19;-2044.29;-2.29;-440.0;65535.0;0.0;49196.0
1942.02;-2168.66;18.55;-439.61;65535.0;33.0;49818.0
1950.1;-2279.18;50.22;-437.13;65278.0;78.0;51086.0
2012.65;-2376.07;413.18;-151.29;63222.0;259.0;872.0
2121.43;-2333.92;298.58;323.19;63222.0;258.0;10576.0
2132.83;-2223.45;-247.16;364.02;63222.0;247.0;16374.0
2104.66;-2116.05;-16.08;439.7;63222.0;65472.0;16412.0
2103.96;-1993.12;6.88;439.94;63479.0;0.0;16014.0
2109.44;-1869.82;24.18;439.33;64250.0;0.0;15798.0
2115.95;-1748.04;21.99;439.45;64764.0;0.0;15912.0
2120.89;-1635.84;17.35;439.66;64764.0;0.0;15988.0
2118.38;-1514.38;-151.89;412.95;65021.0;258.0;16102.0
2074.24;-1402.15;-29.58;439.0;65278.0;65403.0;16306.0
2072.93;-1280.67;0.04;440.0;65278.0;0.0;16382.0
2072.6;-1156.31;-1.48;440.0;65278.0;0.0;16420.0
2072.21;-1043.51;-1.52;440.0;65278.0;0.0;16420.0
2071.78;-919.63;-1.52;440.0;65278.0;0.0;16420.0
2071.36;-796.2;-1.52;440.0;65278.0;0.0;16420.0
2070.94;-675.19;-1.52;440.0;65278.0;0.0;16420.0
2070.51;-549.86;-1.52;440.0;65278.0;0.0;16420.0
2070.09;-427.88;-1.53;440.0;65278.0;0.0;16420.0
2069.7;-315.6;-1.52;440.0;65278.0;0.0;16420.0
2069.27;-191.21;-1.52;440.0;65278.0;0.0;16420.0
2068.85;-70.2;-1.51;440.0;65278.0;0.0;16420.0
2080.09;51.78;43.28;437.87;65535.0;261.0;16850.0
2078.92;164.03;-17.48;439.65;65535.0;0.0;16850.0
2081.26;285.3;169.42;406.07;64764.0;65288.0;17954.0
2057.72;391.48;-366.16;243.98;64507.0;259.0;32222.0
1950.64;356.08;-345.39;-272.58;65021.0;86.0;40276.0
1921.96;257.41;277.74;-341.27;65278.0;258.0;51188.0
1959.75;144.18;54.06;-436.67;65278.0;65377.0;49412.0
1960.82;27.15;-13.26;-439.8;65278.0;0.0;48756.0
1955.29;-96.63;-21.96;-439.45;65278.0;0.0;48626.0
1948.81;-218.92;-25.44;-439.26;65278.0;0.0;48534.0
1902.98;-331.7;-51.85;-436.93;65535.0;164.0;48848.0
1897.07;-453.51;-12.84;-439.81;65535.0;0.0;48886.0
1894.1;-567.2;-9.69;-439.89;65535.0;0.0;49124.0
1920.19;-688.12;35.81;-438.54;65535.0;65419.0;49348.0
1924.19;-810.02;8.95;-439.91;65535.0;0.0;49348.0
1926.37;-924.22;8.29;-439.92;65535.0;0.0;49348.0
1928.66;-1045.69;8.26;-439.92;65535.0;0.0;49348.0
1930.78;-1167.62;6.8;-439.95;65535.0;0.0;49310.0
1932.65;-1291.52;6.58;-439.95;65535.0;0.0;49310.0
1934.5;-1415.41;6.57;-439.95;65535.0;0.0;49310.0
1936.1;-1528.65;5.42;-439.96;65535.0;0.0;49272.0
1937.55;-1652.56;5.05;-439.97;65535.0;0.0;49272.0
1938.83;-1779.36;3.59;-439.99;65535.0;0.0;49234.0
1939.47;-1903.73;1.9;-440.0;65535.0;0.0;49196.0
1939.96;-2016.03;3.44;-439.99;65535.0;0.0;49272.0
1942.27;-2138.43;30.62;-438.94;65535.0;150.0;51166.0
1959.9;-2258.14;-69.58;-434.47;65535.0;65276.0;53400.0
2003.27;-2290.79;306.62;270.27;65535.0;197.0;9536.0
2082.01;-2195.95;256.0;357.86;65278.0;102.0;10652.0
2139.41;-2088.85;138.2;417.73;65535.0;221.0;14660.0
2149.74;-1978.09;-18.61;439.61;65535.0;81.0;17286.0
2128.09;-1855.16;-46.2;437.57;65535.0;65500.0;17286.0
2090.29;-1740.28;-258.01;356.41;65535.0;65400.0;17286.0
2066.2;-1620.66;-34.32;438.66;65535.0;65493.0;16938.0
2092.04;-1516.79;260.26;354.77;65535.0;65389.0;16824.0
2105.53;-1395.4;-8.48;439.92;0.0;25.0;16748.0
2102.53;-1268.14;-7.9;439.93;0.0;0.0;16558.0
2100.8;-1145.69;-5.79;439.96;0.0;0.0;16520.0
2099.36;-1035.35;-5.74;439.96;0.0;0.0;16520.0
2097.74;-911.45;-5.74;439.96;0.0;0.0;16520.0
2096.48;-787.58;-1.55;440.0;0.0;0.0;16368.0
2098.06;-663.2;8.96;439.91;0.0;0.0;16162.0
2100.44;-550.94;9.43;439.9;0.0;0.0;16162.0
2103.08;-428.02;9.45;439.9;0.0;0.0;16162.0
2105.72;-305.11;9.45;439.9;0.0;0.0;16162.0
2108.39;-180.77;9.45;439.9;0.0;0.0;16162.0
2110.8;-68.48;9.46;439.9;0.0;0.0;16162.0
2113.46;54.89;9.46;439.9;0.0;0.0;16162.0
2110.06;176.72;-46.8;437.5;0.0;114.0;18298.0
2077.35;293.63;-171.91;405.03;0.0;45.0;20854.0
2026.56;406.62;-182.51;400.36;0.0;0.0;20854.0
1950.24;493.97;-434.39;70.02;0.0;247.0;37682.0
1898.02;411.08;188.61;-397.52;0.0;270.0;48830.0
1936.21;297.15;15.44;-439.73;0.0;65452.0;49106.0
1937.41;182.94;2.07;-440.0;0.0;0.0;49192.0
1937.9;61.0;1.7;-440.0;0.0;0.0;49192.0
1936.45;-61.45;-9.86;-439.89;65535.0;0.0;48884.0
1933.26;-178.55;-12.85;-439.81;65535.0;0.0;48846.0
1929.61;-302.38;-12.99;-439.81;65535.0;0.0;48846.0
1925.9;-424.3;-14.23;-439.77;65535.0;0.0;48808.0
1921.84;-547.67;-14.5;-439.76;65535.0;0.0;48808.0
1918.11;-660.85;-14.51;-439.76;65535.0;0.0;48808.0
1913.92;-782.76;-15.97;-439.71;65535.0;0.0;48770.0
1909.43;-905.11;-16.18;-439.7;65535.0;0.0;48770.0
1905.42;-1029.41;30.65;-438.93;65535.0;123.0;48770.0
1940.85;-1145.91;15.07;-439.74;65535.0;65403.0;48770.0
1938.25;-1268.78;-15.43;-439.73;65535.0;0.0;48770.0
1934.2;-1380.05;-16.16;-439.7;65535.0;0.0;48770.0
1929.75;-1500.95;-16.18;-439.7;65535.0;0.0;48770.0
1925.26;-1622.85;-16.19;-439.7;65535.0;0.0;48770.0
1922.14;-1748.17;-4.86;-439.97;64764.0;0.0;49106.0
1921.41;-1870.12;-2.09;-440.0;64764.0;0.0;49106.0
1920.91;-1992.09;0.63;-440.0;64764.0;26.0;49316.0
1928.61;-2115.66;56.88;-436.31;65021.0;54.0;50828.0
1948.82;-2237.21;1.75;-440.0;65278.0;65277.0;51760.0
1966.63;-2340.38;305.45;-316.7;65535.0;270.0;60058.0
2079.07;-2362.45;399.21;185.01;65535.0;258.0;8640.0
2137.06;-2262.37;64.2;435.29;0.0;240.0;16386.0
2083.96;-2157.12;-227.52;376.61;0.0;65266.0;16524.0
2069.58;-2034.44;-2.04;440.0;65535.0;65508.0;16236.0
2071.11;-1913.44;7.66;439.93;65535.0;0.0;16198.0
2105.31;-1798.24;283.57;336.43;65535.0;65384.0;16198.0
2133.96;-1691.92;23.08;439.39;65535.0;64.0;16198.0
2137.12;-1567.57;8.28;439.92;65535.0;0.0;16198.0
2139.39;-1443.22;7.94;439.93;65535.0;0.0;16198.0
2141.6;-1320.3;7.93;439.93;65535.0;0.0;16198.0
2119.31;-1213.11;-143.77;415.85;65535.0;65277.0;16198.0
2112.05;-1091.2;4.15;439.98;65535.0;0.0;16198.0
2114.02;-968.76;7.85;439.93;65535.0;0.0;16198.0
2116.24;-845.38;7.93;439.93;65535.0;0.0;16198.0
